pair_id,customer_tweet_id,conversation_root_or_group_id,customer_text_clean,customer_text_raw,brand_reply_clean
apple_pair_087746,2377068,2377068,Well @AppleSupport I️ guess I️ will just txt like this. 🤷🏽‍♀️,Well @AppleSupport I️ guess I️ will just txt like this. 🤷🏽‍♀️,"We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up: [URL] If you need more help, meet us in DM. [URL]"
apple_pair_004261,181428,181428,"So @115858, ever since the last update, my iPad has been screwy. Once the bottom task bar ended up in the middle off-center and wouldn’t fix unless I restarted. Now the task bar has completely disappeared! Can you please stop breaking everything with each “fix”?","So @115858, ever since the last update, my iPad has been screwy. Once the bottom task bar ended up in the middle off-center and wouldn’t fix unless I restarted. Now the task bar has completely disappeared! Can you please stop breaking everything with each “fix”?","We're here to help and make sure your Dock is behaving as expected. To confirm, you are using the gestures in the following article to access the Dock? [URL] If so, let us know your iOS version from Settings > General > About > Version."
apple_pair_094113,2560401,2560401,I’d appreciate it if you guys would stop glitching my phone... it’s annoying and I don’t want the new iPhone. Xoxo [URL],@115858 I’d appreciate it if you guys would stop glitching my phone... it’s annoying and I don’t want the new iPhone. Xoxo https://t.co/MrSVTkLLQw,"Having a reliable iPhone is important, and we’d like to help. To begin, how is the iPhone glitching? Also, what’s the installed iOS version? You can check in Settings > General > About."
apple_pair_090968,2476228,2476228,"Last week, someone at @AppleSupport almost blackmailed me into buying AppleCare+ for my iPhone X so I can get an ""immediate"" replacement. I gave in, bought it and two days later, I still have no idea when I'll get a replacement.","Last week, someone at @AppleSupport almost blackmailed me into buying AppleCare+ for my iPhone X so I can get an ""immediate"" replacement. I gave in, bought it and two days later, I still have no idea when I'll get a replacement.",We'd like to look into this experience. Please DM us more details and we'll go from there. [URL]
apple_pair_051795,1680763,1680763,"Hey @AppleSupport, can you tell me why my phone has been resetting for 10 hours???","Hey @AppleSupport, can you tell me why my phone has been resetting for 10 hours???",We received your DM and will be replying there.
apple_pair_088814,2410395,2410396,That’s the version I have that’s causing the problems!,@AppleSupport That’s the version I have that’s causing the problems!,"Let's take a closer look into this issue. If you haven't already, please check out this resource to maximize battery performance: [URL] DM us if you have any additional questions. [URL]"
apple_pair_079705,2212858,2212858,I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️. @115858 Wtf?,I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️. @115858  Wtf?,"Here's help with that! iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and DM us if the issue persists afterwards. How to back up: [URL] [URL]"
apple_pair_060656,1837271,1837277,I’ve tried these steps in order to record and it freezes and won’t let me stop the recording. It then proceeds to delete the entire video,@AppleSupport I’ve tried these steps in order to record and it freezes and won’t let me stop the recording. It then proceeds to delete the entire video,"We’d like to look further into this with you. To start, send us a DM letting us know in which country you are located. [URL]"
apple_pair_044109,1535756,1535756,What are all of these question marks @AppleSupport,What are all of these question marks @AppleSupport,We'd like to look into this. Which iOS version are you currently using? Let us know in a DM: [URL]
apple_pair_089307,2425816,2425817,"I believe it is completely shutting off. The blinking sleep light turns off. When I turn it back on it shows a grey screen with a loading bar, then after I log in, all programs are closed","@AppleSupport I believe it is completely shutting off. The blinking sleep light turns off. When I turn it back on it shows a grey screen with a loading bar, then after I log in, all programs are closed",Thanks for letting us know. Have you tried a different charger as well to see if that issue persists? Would you have someone's that you could try so we can narrow it down to either being the computer or the charger?
apple_pair_101347,2793165,2793165,2 weeks into my new iPhone X and glass on front already scratching. Very disappointed! How do you correct this problem.,@115858 2 weeks into my new iPhone X and glass on front already scratching. Very disappointed!  How do you correct this problem.,A damaged screen is never fun. We'll be happy to look into your options. How did the scratches occur? Can you DM us what country you are in? We ask for your country as our service options can vary by region. [URL]
apple_pair_064595,1924830,1924839,"No, all green!","@AppleSupport No, all green!","Ok, thank you. Let's take a closer look at this together. Please DM us about this Mail issue and we'll continue there. [URL]"
apple_pair_102997,2857319,2857319,get y’alls’ life and fix these bugs!😡👊🏾,@115858 get y’alls’ life and fix these bugs!😡👊🏾,"We'd like to see if we can help. Send us a DM with more information, and we'll continue from there. [URL]"
apple_pair_007304,288462,288462,anyone else’s Apple Music just repeating one song instead of playing or shuffling the playlist?? @AppleSupport,anyone else’s Apple Music just repeating one song instead of playing or shuffling the playlist?? @AppleSupport,"If you're having issues with playback on Apple Music, we can help out. Which device do you have and what is the iOS version?"
apple_pair_105463,2949594,2949594,I updated my phone last night and I've lost all my contacts form the last 18 months. Is this something you've been hearing?,@AppleSupport I updated my phone last night and I've lost all my contacts form the last 18 months. Is this something you've been hearing?,We'd like to help you recover your contacts. Do you use iCloud Contacts?
apple_pair_099863,2747361,2747361,Idk if it’s @115858 or @115890 windows 10 but nothing I do will allow photos to transfer from my phone to my pc since 2 windows updates ago. 😡😡😡,Idk if it’s @115858 or @115890 windows 10 but nothing I do will allow photos to transfer from my phone to my pc since 2 windows updates ago. 😡😡😡,"We'd love to help! Are you trying to move these photos with iTunes, or iCloud?"
apple_pair_078438,2154577,2154577,Dear @115858 you are one crappy software update from losing a returning customer. iOS 11 is trash. Plz make my phone work again.,Dear @115858 you are one crappy software update from losing a returning customer. iOS 11 is trash. Plz make my phone work again.,We're here for you. DM us what is going on with your device and we can go from there together. [URL]
apple_pair_105892,2964169,2964169,iPhone X in my car is consistently dropping the Bluetooth connection @AppleSupport - no such issues with my iPhone 6. Please fix it Apple.,iPhone X in my car is consistently dropping the Bluetooth connection @AppleSupport - no such issues with my iPhone 6. Please fix it Apple.,Thanks for reaching out. DM the specific iOS version you are using for your iPhones so we can help. [URL]
apple_pair_048635,1631270,1631270,These squares are blowing mines @115858 fix it,These squares are blowing mines @115858 fix it,"Thanks for reaching out, we'd love to help. DM us more details about the trouble you are running into and we'll start. [URL]"
apple_pair_092484,2516058,2516058,Why tf isn’t my iMessage working @115858??? Y’all suck it’s a new problem everyday,Why tf isn’t my iMessage working @115858??? Y’all suck it’s a new problem everyday,Let's get you connected again. Could you join us in DM and we'll check into these issues with iMessage? [URL]
apple_pair_057012,1765844,1765846,ummmmmm unacceptable @AppleSupport @115858 [URL],ummmmmm unacceptable @AppleSupport @115858 https://t.co/PGr3wpeTTq,Here’s what you can do to work around the issue until it’s fixed in a future software update: [URL]
apple_pair_074609,2078066,2078066,why has my tracks gone out of order on purchased album. How do I fix it. [URL],@AppleSupport why has my tracks gone out of order on purchased album. How do I fix it. https://t.co/yoz5dkaYS0,"We'd like to look into this with you. To get started, send us a DM by clicking on the link below. We'll continue there. [URL]"
apple_pair_066004,1961337,1961337,*Tries to update Instagram + GroupMe* ~Apps mysteriously disappear~ Why my phone deteriorating @115858 😩 [URL],*Tries to update Instagram + GroupMe* ~Apps mysteriously disappear~ Why my phone deteriorating @115858 😩 https://t.co/d8YNrGxCH1,We would like to help you with this. Do the icons appear after restarting? Which exact iOS version are you running?
apple_pair_026205,930874,930874,"my mac seems to be sending alerts in email, how can I stop it?","@AppleSupport my mac seems to be sending alerts in email, how can I stop it?",We're happy to look into this with you. Send us a DM and let us know what you mean by sending alerts in emails. [URL]
apple_pair_072150,2040906,2040906,I’ve had nothing but glitches ever since this new iPhone update. What’s the deal @116333,I’ve had nothing but glitches ever since this new iPhone update. What’s the deal @116333,That's not the customer experience we like to hear about. Send us a DM with more detail and we'll go from there. [URL]
apple_pair_015430,559104,559106,Damn. Didn’t work. Just crashed on me again. 😕,@250664 @115858 @AppleSupport Damn. Didn’t work. Just crashed on me again. 😕,"Thanks for reaching out. To confirm, you did update to iOS 11.2? Please DM us and we'll take a closer look. [URL]"
apple_pair_057672,1772844,1772844,Hey @115858 fix your shit. This keyboard glitch is rediculous. Makes me want to switch to @122986. I️ hate this,Hey @115858 fix your shit. This keyboard glitch is rediculous. Makes me want to switch to @122986. I️ hate this,Here’s what you can do to work around the issue until it’s fixed in a future software update: [URL]
apple_pair_070703,2020096,2020096,Very annoying noise from the #MacBookPro15 2017 😟 definetly not expected from a USD 3500 laptop 🤦🏻‍♂️@AppleSupport you need to exchange it! [URL],Very annoying noise from the #MacBookPro15 2017 😟 definetly not expected from a USD 3500 laptop 🤦🏻‍♂️@AppleSupport you need to exchange it! https://t.co/O9gROr5yh6,Let's look into this. Send us a DM and we'll go from there. [URL]
apple_pair_016474,590872,590873,I think my iPhone battery have some issues...can we check it somehow?,@AppleSupport I think my iPhone battery have some issues...can we check it somehow?,We can definitely help with any issues you're having with the battery on your iPhone. There is the chance that issues may be software related. Select the following link to join us in a DM and let us know what's causing the concern for the battery. [URL]
apple_pair_061017,1849126,1849126,I though the iOS update today would fix the battery drain but it actually made it worse & everything is laggy. #fixit please,@115858 @797 I though the iOS update today would fix the battery drain but it actually made it worse &amp; everything is laggy. #fixit please,We'd be happy to help with your battery life and system performance. Can you DM us the model of iPhone we are working with? [URL]
apple_pair_048578,1630151,1630151,pls explain how I️ updated my phone and I’m still seeing the box with the question mark ?????? 🤔,@115858 pls explain how I️ updated my phone and I’m still seeing the box with the question mark ?????? 🤔,Thanks for reaching out. We have a workaround for this here: [URL] DM us if you still need help.
apple_pair_050644,1657712,1657714,It’s been days. Can’t believe @115858 hasn’t fixed it yet. 👎 @AppleSupport any progress?,@505791 @115858 It’s been days. Can’t believe @115858 hasn’t fixed it yet. 👎 @AppleSupport any progress?,Here’s what you can do to work around the issue until it’s fixed in a future software update: [URL]
apple_pair_047396,1598591,1598591,Restored this fucking phone & I STILL can’t type to group texts with droid users 😑😑 wtf @115858,Restored this fucking phone &amp; I STILL can’t type to group texts with droid users 😑😑 wtf @115858,Let's look into this for you. Send us a DM with your current iOS version to get started. [URL]
apple_pair_028585,1010501,1010501,iOS 11 is one of the buggiest OS upgrades. iMessage crashes like hell.. #apple @AppleSupport,iOS 11 is one of the buggiest OS upgrades. iMessage crashes like hell.. #apple @AppleSupport,We'd like to help. On which device are you experiencing this issue on?
apple_pair_014417,543675,543675,This is happening with every app that has daily reminders. Not @246284’s fault. But indeed; disabling notifications for Headspace did the trick for me ✌️Will enable again as soon as @115858 releases a fix! [URL],This is happening with every app that has daily reminders. Not @246284’s fault. But indeed; disabling notifications for Headspace did the trick for me ✌️Will enable again as soon as @115858 releases a fix! https://t.co/yMELWXReCy,"We're here to help. An update has been released that addresses this issue. If you haven't already, back up your iPhone and follow the steps here: [URL] DM us if you have questions. [URL]"
apple_pair_009844,369294,369294,my phone won't let me update ☹️☹️☹️,@AppleSupport my phone won't let me update ☹️☹️☹️,We're here for you. Try these steps: [URL] Let us know if you have questions.
apple_pair_013659,513620,513621,"Yes, it show spinning gear. Ios 11.1.2","@AppleSupport Yes, it show spinning gear. Ios 11.1.2","Got it. Let's continue to look into this. To do that, please send us a DM letting us know when this started happening. [URL]"
apple_pair_011542,430162,430165,This seems to be a common problem with the new airpods ... why? google full of questions re the same problem,@AppleSupport This seems to be a common problem with the new airpods ... why? google full of questions re the same problem,"We'd be happy to look this over with you. Please meet us in DM so we may gather information, and better assist. [URL]"
apple_pair_060487,1834055,1834055,"can I go to an Apple store and have my phone put back to iOS10? This is a replacement 7, and iOS11 is still trash.","@AppleSupport can I go to an Apple store and have my phone put back to iOS10? This is a replacement 7, and iOS11 is still trash.","We'd like to know more about what you're experiencing. When you have a moment, send us over a DM so we can help. [URL]"
apple_pair_046883,1591458,1591458,Is his happening to anyone else?? @AppleSupport [URL],Is his happening to anyone else?? @AppleSupport https://t.co/5ONu4oWiPg,This article has steps that may be able to help: [URL]
apple_pair_077615,2143240,2143240,Now it won't charge. HOW TYPICALLY @115858 What you want me update and upgrade Bc I'm not! My 7 is doing just fine... or at least it was. 😒,Now it won't charge. HOW TYPICALLY @115858 What you want me update and upgrade Bc I'm not! My 7 is doing just fine... or at least it was. 😒,We'll be happy to assist as best we can. When did you start seeing this happen? What version of iOS are you running?
apple_pair_065641,1951097,1951097,is there anything we owners of iPhone 5 can do to keep our mobiles?it is it is going to the trash and 4 sure I will buy moto or sansu,@115858 is there anything we owners of iPhone 5 can do to keep our mobiles?it is it is going to the trash and 4 sure I will buy moto or sansu,We'd like to look into this with you together. What exactly are you seeing?
apple_pair_030582,1080450,1080450,what is this [URL],@115858 @AppleSupport what is this https://t.co/3QcyZrtX4Z,Let's look into this. This message appears to be a phishing attempt. This page can help: [URL]
apple_pair_095801,2616971,2616971,can you please fix the “i” in everyone’s keyboard?? [URL],@AppleSupport can you please fix the “i” in everyone’s keyboard?? https://t.co/RAQf6IDZ8M,We’ve released an iOS update that corrects this issue. Learn more here: [URL] Let us know in DM if you’re seeing the auto-correct issue when typing from your device after updating to iOS 11.1.2. We'll team up. [URL]
apple_pair_074432,708633,708636,New update didn't work. Literally - took an hour and then got an error message. Just deleted all of my texts in hope it would work. Sigh,@AppleSupport New update didn't work. Literally - took an hour and then got an error message. Just deleted all of my texts in hope it would work. Sigh,We'd like to help. You've done great so far to try to get it fixed up. Let's meet in DM and see what else we can work through: [URL]
apple_pair_025050,884983,884984,"Ever since I downloaded last update my battery dies within an hour or so, even if it was 100% full. It’s definitely due to the latest update","@AppleSupport Ever since I downloaded last update my battery dies within an hour or so, even if it was 100% full. It’s definitely due to the latest update",DM us using the link below and we'll work on your battery issue from there. [URL]
apple_pair_082209,2284976,2284976,AirPods are connected but they don’t play audio or the headphone symbol isn’t showing up on the bar at top please help,@AppleSupport AirPods are connected but they don’t play audio or the headphone symbol isn’t showing up on the bar at top please help,We want your AirPods to work efficiently. We're here to assist. DM us what you product you are trying to connect your AirPods with to proceed. [URL]
apple_pair_093794,2553989,2553989,I want to report a bug in iOS 11.1.1,@AppleSupport I want to report a bug in iOS 11.1.1,Let's meet up in DM. Please let us know more about what you're experiencing there. [URL]
apple_pair_067948,1995568,1995568,fix ur fucking I️ shit. Dumbass phone,@115858 fix ur fucking I️ shit. Dumbass phone,We can look into this with you. DM us and let us know which iPhone you're using and the iOS version it's on to get started. [URL]
apple_pair_100345,2758231,2758231,fix the damn autocorrect i️ issue before i run into on coming traffic,@115858 fix the damn autocorrect i️ issue before i run into on coming traffic,"An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out: [URL]"
apple_pair_081668,2280308,2280308,.@AppleSupport why is this happening? Nothing I’ve tried is fixing I️t. So annoying. [URL],.@AppleSupport why is this happening? Nothing I’ve tried is fixing I️t. So annoying. https://t.co/OImweLrx3M,We're eager for you to have the latest iOS version. Which version are we currently working with? You'll find that in Settings > General > About. Are you connected to Wi-Fi or cellular data when checking for an available update?
apple_pair_082004,2283196,2283196,"ios clock running slow since two days. iTried ""set automatically"" , reset ""network settings"" Hard restart. Still clock stops working have to reset it manually. Please help.","@AppleSupport ios clock running slow since two days.
iTried ""set automatically"" , reset ""network settings""
Hard restart.
Still clock stops working have to reset it manually.
Please help.","You’ve come to the right place. Please send us a DM telling us which device this is occurring on, the iOS version number it’s running, and the country where you’re located. [URL]"
apple_pair_009882,371148,371148,my phone freezes+restarts when I have 3+ apps open..if the 6 can’t handle ios11 then why make it available for the damn 6😡,@AppleSupport my phone freezes+restarts when I have 3+ apps open..if the 6 can’t handle ios11 then why make it available for the damn 6😡,Let's work together on a solution. DM us with the country where you're located to get started. [URL]
apple_pair_042927,1505539,1505542,I have same problem... [URL],@AppleSupport @469411 I have same problem... https://t.co/f2bfEVVu5v,We'd love to help you with this issue. Please get in touch with us in DM so we can work on this together. [URL]
apple_pair_072628,2048239,2048239,Is there a timeline for an iOS update that addresses iPhone battery life issues?,@AppleSupport Is there a timeline for an iOS update that addresses iPhone battery life issues?,Thanks for reaching out to us. Send us a DM so we can look into this together. We'd be happy to help you there. [URL]
apple_pair_085703,2321905,2321905,"Hey @AppleSupport, ich hätte da einmal eine Frage: Ihr bietet eine Rückgabe binnen 14 Kalendertagen an. Genügt es, die Ware am 14. Tag per Retoure auf den Weg zu bringen (Abgabe bei UPS) oder muss euch die Ware am 14. Tag vorliegen? Allerbesten Dank!","Hey @AppleSupport, ich hätte da einmal eine Frage: Ihr bietet eine Rückgabe binnen 14 Kalendertagen an. Genügt es, die Ware am 14. Tag per Retoure auf den Weg zu bringen (Abgabe bei UPS) oder muss euch die Ware am 14. Tag vorliegen? Allerbesten Dank!",We offer support via Twitter in English. Contact us for help in your preferred language here: [URL]
apple_pair_099046,2728082,2728082,How can I play iPhone Podcast continuously ??????? @AppleSupport,How can I play iPhone Podcast continuously ??????? @AppleSupport,You can listen to your Podcasts continuously with the Up Next queue. Find out more online here: [URL] DM us if you have any other questions. [URL]
apple_pair_017688,631768,631768,"My phone just completely stopped working out of nowhere, so if ya need me message me on here. Thanks @115858","My phone just completely stopped working out of nowhere, so if ya need me message me on here. 
Thanks @115858",We want to try to help. Tell us more about what is going on with your iPhone? Did it power off and now it won't turn on? What was the iPhone doing before it stopped working?
apple_pair_014966,553483,553483,why does my iPhone 7 Plus just restart randomly? I have reset and updated version still will just turn off when ever and restart? Help?,@115858 why does my iPhone 7 Plus just restart randomly? I have reset and updated version still will just turn off when ever and restart? Help?,"You came to the right place, we know you want to get your device working properly again. Try to back up & follow these steps to resolve it: [URL] If you continue to experience this issue or run into questions, DM us. We'll be here for you. [URL]"
apple_pair_082057,2283920,2283920,Hey @AppleSupport @115858. You’re a billion dollar company. Why don’t you get your shit together and fix this HUGE bug so I️ can stop editing all of my posts (said basically ever single iPhone user) 😠,Hey @AppleSupport @115858. You’re a billion dollar company. Why don’t you get your shit together and fix this HUGE bug so I️ can stop editing all of my posts (said basically ever single iPhone user) 😠,"An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to the latest version iOS 11.1.1. For more info, check out: [URL]"
apple_pair_101715,2804360,2804360,"Did the update for my phone cuz my friend said it made hers better & quicker! Welp, not me!! My keyboard is still getting stuck when I’m texting & overall phone doesn’t seem any faster 😡 @AppleSupport","Did the update for my phone cuz my friend said it made hers better &amp; quicker! Welp, not me!! My keyboard is still getting stuck when I’m texting &amp; overall phone doesn’t seem any faster 😡 @AppleSupport","We'd like to assist, and understand how a non-responsive device would cause issues. When did you update? Also, do you show any app updates pending? [URL]"
apple_pair_017079,612851,612853,On other people’s post and messages,@AppleSupport On other people’s post and messages,"As long as you are not personally experiencing the autocorrect inaccuracy when you compose your messages and posts, your issue is resolved. The other people may not have updated or contacted us about the issue on their end."
apple_pair_104409,2913314,2913314,can you explain why my phone is buggin out when I’ve had it for less then a year???,@115858 can you explain why my phone is buggin out when I’ve had it for less then a year???,Thank you for reaching out. We're here to help. What issues are you experiencing? [URL]
apple_pair_044350,1540008,1540008,"the wifi signal from my iphone is very bad, I can not move anything away from the router because the signal is lost.","@AppleSupport the wifi signal from my iphone is very bad, I can not move anything away from the router because the signal is lost.",We're here to help. Would you please tell us which iPhone model are you using and which version of iOS is currently installed?
apple_pair_041120,1456485,1456486,"If I try to text... Bob, it will not pull up just Bob, it only suggests groups that Bob was in. Never did this before the update.","@AppleSupport If I try to text... Bob, it will not pull up just Bob, it only suggests groups that Bob was in.  Never did this before the update.",Does this only occur with the one contact named Bob? Which device model do you have and what is its exact OS version number?
apple_pair_103694,2892068,2892068,"I’m having a problem with my battery, it dies at 69% after I used the most recent update","@AppleSupport I’m having a problem with my battery, it dies at 69% after I used the most recent update",We've received your DM and will respond to you there shortly.
apple_pair_038586,1376778,1376778,can you fucking explain why my phone doesn't get any connection even though I'm on LTE,@115858 can you fucking explain why my phone doesn't get any connection even though I'm on LTE,"We're here to help. When you say connection, are you unable to make calls or is there an issue with the internet?"
apple_pair_017394,620099,620099,how do i clean this ? [URL],@AppleSupport how do i clean this ? https://t.co/7FiBdh3u9F,"Thank you for the pictures, they are very helpful. Let's take a look to see what we can do to get this cleaned out for you. DM us the country you reside in to get started. [URL]"
apple_pair_003203,145218,145218,my phone went from full charge to 25% in just over 2 hrs @115858 fix ur shit,my phone went from full charge to 25% in just over 2 hrs @115858 fix ur shit,"Having a dependable battery is expected for your device and we're happy to look into this with you. Please DM us your iPhone model, the iOS version installed and how long it's been since installing the latest update, and we'll get to work. [URL]"
apple_pair_004084,172981,172981,"hey! I get a message on #macOS when I connect my #iPhoneX to #MacBookPro (15"", 2017) using USB-C to #Lightning cable - it says it draws too much power??!! Should I be concerned??","@AppleSupport hey! I get a message on #macOS when I connect my #iPhoneX to #MacBookPro (15"", 2017) using USB-C to #Lightning cable - it says it draws too much power??!! Should I be concerned??","We can get to the bottom of what you're seeing when you are charging your iPhone. When you see this message, is that Mac also plugged into power? Do you see the iPhone charge OK?"
apple_pair_057308,1768866,1768866,Hey @AppleSupport can you please fix this stupid auto correct of the “I️” to “A ?” crap 🙄,Hey @AppleSupport can you please fix this stupid auto correct of the “I️” to “A ?” crap 🙄,Here’s what you can do to work around the issue until it’s fixed in a future software update: [URL]
apple_pair_101724,2804382,2804382,Always great when the iCloud backup loses 2 months worth of photos. Wtf @AppleSupport :-(,Always great when the iCloud backup loses 2 months worth of photos. Wtf @AppleSupport :-(,Photos are extremely important for helping us remember those precious moments in life. We definitely want to take a look into this with you. Check out this article here for help with missing photos: [URL] Reach us in DM if you need more help. [URL]
apple_pair_032873,1161948,1161949,Why does my phone turn the “I️” into that question mark symbol? I’m not the only one having this issue..,@AppleSupport Why does my phone turn the “I️” into that question mark symbol? I’m not the only one having this issue..,Here’s what you can do to work around the issue until it’s fixed in a future software update: [URL]
apple_pair_058499,1785101,1785101,"Thanks @115858 , the new Software destroyed my phone😂 [URL]","Thanks @115858 , the new Software destroyed my phone😂 https://t.co/96ppFYiSRe",Let's get to the bottom of this. Which version of iOS are you on? You can find that in Settings > General > About. Reply in DM. [URL]
apple_pair_029527,1048078,1048071,I’ve now tried this but the problem is persisting. What does the ! icon actually mean? [URL],@AppleSupport I’ve now tried this but the problem is persisting. What does the ! icon actually mean? https://t.co/PLYEtVnwwB,Let's move to DM where we can continue to work together in more detail. Click the link when you are ready to begin. [URL]
apple_pair_030653,1082613,1082613,Hey @118721 @AppleSupport why yes I did purchase @316629‘s album now give it to me damnit! Why isn’t it downloading or downloaded?!? [URL],Hey @118721 @AppleSupport why yes I did purchase @316629‘s album now give it to me damnit! Why isn’t it downloading or downloaded?!? https://t.co/pZNjn4QK1h,"Let’s work together to figure this out. To cover all bases, check to see if the purchase is hidden: [URL]"
apple_pair_051280,1674718,1674718,So y’all just never gonna fix this letter issue @115858 with these #iphones?! K.,So y’all just never gonna fix this letter issue @115858 with these #iphones?! K.,Here’s what you can do to work around the issue until it’s fixed in a future software update: [URL]
apple_pair_029760,1059785,1059785,Hi is there anyway to turn off memories and or stop the memories notifications from appearing in my photos/phone. Thanks,@AppleSupport Hi is there anyway to turn off memories and or stop the memories notifications from appearing in my photos/phone. Thanks,Hey there! Great question. You can turn off these notifications by going to Settings > Notifications > Photos > Memories.
apple_pair_099487,2734370,2734370,How can I share my iTunes music via family sharing? [URL],@AppleSupport How can I share my iTunes music via family sharing? https://t.co/G6Ods8NvGy,Thanks for reaching out. Do you have a single membership or the family membership?
apple_pair_004530,188477,188478,My 7 Plus can’t hold a charge for shit anymore after this update,@12277 @115858 My 7 Plus can’t hold a charge for shit anymore after this update,It's important to have a reliable iPhone. Have you had the chance to backup and update to iOS 11.0.2 yet to see if that helps?
apple_pair_038296,1365571,1365562,Ios11 on iPhone 6S .... what the fuck ??? @AppleSupport my Phone is dead ... RIP IPhone,@AppleSupport Ios11 on iPhone 6S .... what the fuck ??? @AppleSupport my Phone is dead ... RIP IPhone,"We'd love to help with your iPhone. To start, please send us a DM. [URL]"
apple_pair_064407,1921200,1921200,When I pre order the iPhone at midnight do I pay the full price right away or on the day it comes out?,@AppleSupport When I pre order the iPhone at midnight do I pay the full price right away or on the day it comes out?,Great question! Let us know in DM what country you are in so we can find you the information you need. [URL]
apple_pair_010868,402664,402664,Ermmm @AppleSupport why have my pictures just randomly deleted,Ermmm @AppleSupport why have my pictures just randomly deleted,We're happy to point you in the right direction. Reach out to our App experts at the following link: [URL]
apple_pair_081140,2273980,2273980,cannot update my instagram profile picture in iPhone X 😭 Fix this please 🙏,@126 @AppleSupport cannot update my instagram profile picture in iPhone X 😭 Fix this please 🙏,"Thanks for reaching out. We'll be delighted to make sure the Apple software is working as expected on your iPhone. Please tell us what happens in Instagram when attempting to change your profile picture. Which iOS version is installed, Settings > General > About?"
apple_pair_006916,272483,272484,It also takes forever to charge now.,@AppleSupport It also takes forever to charge now.,Let's pair up and work as a team. Please DM us and we'll get started. [URL]
apple_pair_075392,2109780,2109780,ya’ll need to have this software figured out these glitches are about to have this iPhone thrown out the window!,@AppleSupport ya’ll need to have this software figured out these glitches are about to have this iPhone thrown out the window!,"We got you. What are you running into with your iPhone? Also, which iOS version is installed in Settings > General > About."
apple_pair_017609,629675,629676,Thanks for the response! I’m using iTunes (latest) on windows 10. My Apple Music Account is Japanese but computer language is French... hence the mixup between artists name in English and katakana. Is there anyway to have all artists names in English?,@AppleSupport Thanks for the response! I’m using iTunes (latest) on windows 10. My Apple Music Account is Japanese but computer language is French... hence the mixup between artists name in English and katakana. Is there anyway to have all artists names in English?,"Got it. Try the steps in this article, and let us know if that helps: [URL]"
apple_pair_098143,2696000,2695998,I noticed it happening after the update of iOS 11.1.2 it was perfectly with iOS 10.3.3,@AppleSupport I noticed it happening after the update of iOS 11.1.2 it was perfectly with iOS 10.3.3,Let's continue in DM here: [URL]
apple_pair_063875,1911168,1911168,"""Your computer is fine, no issues here""-@115858 Sounds fake but okay [URL]","""Your computer is fine, no issues here""-@115858 
Sounds fake but okay https://t.co/mAcI1PWkDs","Let's work together in DM to look into the steps you've taken with us so far, and how we get your Mac displaying correctly. [URL]"
apple_pair_103090,2862133,2862139,sent you a message.,@AppleSupport sent you a message.,We’ve received your DM and will respond from there shortly. [URL]
apple_pair_074791,2080052,2080052,#IOS11 SUCKS! @115858 worst thing u’ve developed.My battery dies immediately and some apps keep crashing You guys really nailed it! NOT #fail,"#IOS11 SUCKS!
@115858 worst thing u’ve developed.My battery dies immediately and some apps keep crashing
You guys really nailed it! NOT
#fail",We'd like to help. DM us details on which apps are having issues and what country you're in. We'll go from there. [URL]
apple_pair_048200,1624964,1624964,another video for the issue [URL],@AppleSupport another video for the issue https://t.co/1oNngROf7i,We’ve received your DM and will continue there shortly. Thank you for your patience.
apple_pair_085399,2314383,2314384,"If you can't answer my main question, I don't care about the sidebar. I need help syncing my phone dude.","@AppleSupport If you can't answer my main question, I don't care about the sidebar.
I need help syncing my phone dude.","We're here to help. Try the steps in this article: [URL] If you're unable to sync your iPhone, DM us. Let us know what happens when you try to sync and we'll help you find a solution. [URL]"
apple_pair_010268,387229,387230,I am. Just made sure my mac is listed there. Still can't download keynote from the store. Same comment of password,@AppleSupport I am. Just made sure my mac is listed there. Still can't download keynote from the store. Same comment of password,Have you tried to download multiple apps or just Keynote? Have you downloaded Keynote with your Apple ID previously?
apple_pair_102750,2847544,2847544,Anyone else having trouble with @115858 @AppleSupport iphone6 with WiFi on IOS 11.1.2... I can connect to WiFi but internet is so slow but it’s fine on my partners phone and tablet?,Anyone else having trouble with @115858 @AppleSupport iphone6 with WiFi on IOS 11.1.2... I can connect to WiFi but internet is so slow but it’s fine on my partners phone and tablet?,Let's look into this together. Shoot us a DM with any specific details and we'll take it from there. [URL]
apple_pair_090613,2455306,2455307,Thanks Apple 😂🙌🏾,@AppleSupport Thanks Apple 😂🙌🏾,Glad we could help! Have a wonderful rest of your day!
